# LAMMPS data file written by OVITO
4000 atoms
1 atom types
-0.09995 40.5478211 xlo xhi
-0.09995 40.5478211 ylo yhi
-0.09995 40.5478211 zlo zhi

Atoms # atomic

3 1 1.8555412 0.0340429 1.8496392
402 1 1.8993798 1.8930794 4.0969729
43 1 1.9033146 4.0296602 1.9995602
8 1 4.0460415 2.0961838 1.8501714
445 1 3.9711678 4.0116534 4.106566
406 1 6.0183525 1.8841044 4.093884
47 1 6.0630651 4.0920138 1.9452386
12 1 8.082365 1.9373366 2.0132136
409 1 8.0118008 -0.1003243 4.0252295
49 1 7.929204 4.1634727 -0.144126
449 1 7.9936304 3.8757192 3.8617524
10 1 10.0606108 2.1445792 -0.2121163
410 1 10.097682 1.7259885 3.8323925
51 1 9.9063932 3.9006402 1.9356742
13 1 11.9683324 -0.0164692 -0.2083259
16 1 12.1064129 1.8838564 1.8587726
413 1 12.2407532 -0.1067095 3.9014772
53 1 12.2170563 3.9636118 0.1319691
453 1 12.0050783 3.8380304 3.8719876
42 1 1.7502593 5.8857594 -0.1409514
442 1 1.8964572 5.9446178 4.0162463
81 1 -0.1405986 8.0576515 -0.1708316
83 1 1.7446581 8.034441 1.7482107
481 1 -0.1936346 8.1051683 3.9783624
48 1 3.9037088 5.9931512 2.0075514
485 1 3.7844768 8.1029329 3.9508646
446 1 5.9333988 6.0393672 3.9610956
87 1 5.8568998 8.0639114 1.8368635
52 1 8.0351324 6.0041256 2.0007591
89 1 8.3065786 7.984851 -0.0312447
489 1 7.946764 7.967332 3.861858
50 1 10.2309656 6.0482283 0.0067394
450 1 9.9335052 5.90836 3.9456576
91 1 10.2201128 7.9171324 1.9637576
56 1 12.2016506 5.9780298 1.9779722
93 1 12.0628376 8.1329718 -0.0996271
493 1 11.9700404 8.123826 4.2039986
482 1 1.874674 10.2708817 3.9321908
123 1 2.0024014 12.1611252 2.028115
521 1 -0.2144735 11.9290668 4.1175003
88 1 4.0368552 10.1458492 1.9104766
125 1 3.9875896 12.1086893 0.0043896
525 1 3.8328476 12.0687723 4.0288882
86 1 5.979981 10.0997953 -0.1293155
486 1 5.9695344 10.064146 4.0249047
127 1 6.1360273 12.1375895 1.9015828
92 1 7.9959078 10.0739431 1.8983432
529 1 8.0773249 12.0005245 4.0645361
90 1 10.030653 10.0854864 -0.1989001
490 1 10.1291018 9.9439926 3.9881184
131 1 10.0731707 11.8956958 1.9931012
96 1 11.9767466 10.0428076 2.0071449
133 1 11.9431716 12.1550675 -0.126327
533 1 12.0415392 12.1460438 3.8614678
122 1 2.0833311 14.1997728 -0.1783096
522 1 1.8164339 14.1121769 3.9295652
163 1 1.9120902 16.1032658 1.856911
128 1 4.0449438 14.102747 1.9748992
165 1 4.1311174 16.1939106 -0.0509524
565 1 4.1205487 16.1144447 4.0509596
162 1 1.9814028 18.1692295 -0.1253887
126 1 5.9339676 14.1973744 -0.0182659
526 1 5.9361626 13.888939 4.0441718
167 1 6.1306219 16.2380142 2.0761201
132 1 7.9375372 14.0861626 2.0761201
169 1 8.0452127 16.1351337 -0.1420952
569 1 8.0327339 16.0010777 4.0626259
130 1 10.022686 14.0190945 0.0081763
530 1 10.0579681 14.2107887 3.8122432
171 1 9.8716794 16.1689129 1.8143528
136 1 12.1967726 14.1469717 1.8070483
173 1 12.1077128 16.2445984 -0.0640624
573 1 12.1829529 16.1934223 3.8735038
562 1 1.9019364 18.1697578 3.8427332
203 1 1.997097 20.2684841 1.9975116
602 1 1.9882926 22.3525753 3.752048
168 1 3.9394096 18.1791077 1.9708428
208 1 3.981655 22.4182625 1.921805
605 1 3.9277156 20.2524281 3.97129
166 1 6.1336703 18.2348766 0.0305663
566 1 5.9021406 18.1965866 4.0781531
206 1 5.955999 22.1924648 -0.0615668
207 1 6.0450988 20.2166977 1.9692858
606 1 6.0298557 22.213644 4.0415702
172 1 8.1695547 18.2949944 1.8908966
209 1 8.0148487 20.3513241 -0.2804346
212 1 8.0817547 22.1944161 1.9580264
609 1 8.0399694 20.1436958 4.0319772
570 1 10.0555296 18.0176945 4.1422138
210 1 9.9305782 22.0964546 -0.1150691
211 1 10.0697565 20.3944512 1.9893944
610 1 10.1212978 22.1857987 4.0712838
176 1 12.1079979 18.1129742 1.9448972
216 1 12.0799513 22.3325787 1.9352026
613 1 12.0360928 20.2884026 4.058073
243 1 1.9498602 24.311636 1.8116822
244 1 -0.2922192 26.4228821 1.8794298
641 1 0.0456178 24.4670735 3.955291
642 1 1.838961 26.406826 3.8775846
248 1 4.1030703 26.390688 1.9756188
645 1 4.0235629 24.2545681 4.0213275
246 1 6.1178179 26.1355038 -0.085475
247 1 6.0489197 24.36903 2.0809491
646 1 6.0413594 26.4277592 4.114533
252 1 8.0598059 26.256958 2.083461
649 1 7.9937936 24.2229843 4.2002997
250 1 10.0267916 26.338253 0.2498692
251 1 10.075244 24.2235127 2.0279648
650 1 10.0958109 26.5080796 3.996085
253 1 12.0327587 24.2724915 -0.1042318
256 1 12.2090492 26.3133774 2.0186808
653 1 12.1894159 24.2103424 4.0949407
282 1 1.9838702 30.2617779 0.0085173
283 1 2.0124333 28.3941345 1.9965076
681 1 0.0680375 28.2502842 3.8843606
682 1 1.9873618 30.3376675 4.0520978
285 1 3.8923112 28.4641724 -0.1563419
288 1 4.0264087 30.4317665 1.9581036
685 1 4.0538049 28.4605942 3.7538975
286 1 5.9118958 30.3044586 -0.1024757
287 1 6.1542783 28.2042694 1.8305956
686 1 5.9525844 30.4073792 3.8597158
289 1 8.0421639 28.278616 -0.1115863
292 1 7.9511948 30.300272 1.9540796
689 1 7.8846546 28.4160862 4.0483179
291 1 10.0617895 28.5555897 2.0818963
690 1 10.0272799 30.5861893 4.0751452
296 1 12.0337343 30.2569008 1.8613376
693 1 12.1060476 28.4703522 4.195056
323 1 2.0223715 32.3999329 1.8506146
324 1 -0.0390523 34.3796044 1.8376845
721 1 0.0659157 32.5966683 3.962108
722 1 2.0268593 34.5341454 4.0020604
325 1 3.859285 32.3468475 -0.0819175
328 1 4.0066133 34.5535355 2.0370333
725 1 3.8490744 32.3292885 3.9915732
326 1 5.934374 34.5495529 -0.0569739
327 1 5.9034004 32.5157814 1.8902706
726 1 6.0175395 34.4193573 4.1692853
329 1 8.0387497 32.3193703 -0.0352103
332 1 8.0193605 34.555809 1.8007317
729 1 7.9309112 32.4948883 3.9873456
330 1 10.0553665 34.320137 -0.2343291
331 1 9.92066 32.4629784 1.9207282
730 1 10.0789833 34.394886 3.7989028
336 1 12.0950308 34.4340706 1.8781658
733 1 12.207139 32.3730278 3.7040594
1 1 -0.1475571 40.6059494 -0.1344543
405 1 3.8199826 40.6161118 3.916643
363 1 1.7754976 36.5562096 1.928
762 1 1.8642356 38.3529244 4.0496588
368 1 3.7797454 38.5611611 1.887653
765 1 4.0466919 36.6234017 3.935581
7 1 5.8164549 40.5713959 2.0444026
366 1 5.96799 38.6366463 -0.1130566
367 1 6.0559516 36.630188 1.898888
766 1 6.0855026 38.5894547 3.980273
369 1 8.0170031 36.572712 -0.145304
372 1 7.9381466 38.5530739 1.8888764
769 1 8.0576515 36.4982872 4.0166531
11 1 10.2255182 40.5201798 1.7933623
370 1 10.0376444 38.6172943 -0.1142119
371 1 10.1144695 36.5898247 1.7884398
770 1 10.029068 38.5636406 4.0233598
376 1 12.0709677 38.4567795 1.8171451
773 1 12.171855 36.4480858 3.8786738
403 1 1.9048226 -0.2768373 6.0886736
802 1 2.0029337 1.9083628 8.0207434
443 1 1.9683876 3.9829558 5.992704
408 1 3.9737284 1.8911932 6.0185151
845 1 4.0385623 4.0248637 7.9317246
806 1 5.9239684 1.907985 7.8411614
447 1 6.0658288 3.8598052 5.823812
412 1 8.0013542 1.7659127 6.1591969
849 1 8.0595207 3.9586484 7.8082772
411 1 10.1753187 -0.2439057 6.1469216
810 1 10.0583344 2.0133398 7.8241706
451 1 10.1382475 4.0762429 5.8718176
416 1 12.0544252 1.912493 5.9302688
853 1 12.0871458 4.0797381 7.8122607
444 1 -0.1912035 5.9010024 5.9954678
842 1 1.8375137 5.909864 8.0049315
483 1 1.8498952 8.0059471 5.9633966
448 1 3.8843036 6.0478625 6.1260285
885 1 3.9156998 8.170042 8.0859423
846 1 6.192894 6.1826911 7.977047
487 1 5.855639 8.0318804 5.8695412
452 1 8.1096392 6.1565952 5.8665334
889 1 7.8912392 8.079072 8.0901289
850 1 10.0588226 6.1689115 7.8395758
491 1 9.9083434 7.9922086 5.9589252
456 1 12.1555147 5.9662828 5.8240156
893 1 12.0530424 8.1885777 7.9094896
882 1 1.7002057 10.0928841 8.1182566
523 1 1.7629577 12.0929184 6.0825758
488 1 3.7371018 10.0397577 6.0798931
925 1 3.6442135 12.0303202 8.104681
886 1 5.9839644 10.096015 8.0932989
527 1 5.7920256 11.9938994 6.0786738
492 1 7.8949786 9.8673716 5.9372196
929 1 7.8094154 12.2747355 8.1273623
890 1 9.9559022 10.1635304 8.0310268
531 1 10.0244751 12.1631165 5.9644538
496 1 12.1866112 10.2086496 5.9604698
933 1 11.9928026 12.0755205 8.0221252
922 1 1.8408878 14.1646538 7.859127
563 1 1.844245 16.2366333 5.9407558
528 1 3.839331 14.0512056 5.9818916
965 1 3.84892 16.2521191 7.984851
926 1 5.8408842 14.195261 8.0329371
567 1 6.1281824 16.2229748 6.0005488
532 1 7.9729004 14.0621405 6.1005421
969 1 8.0167589 15.9316112 8.1074848
930 1 10.0830479 13.9422284 8.0174503
571 1 10.041791 16.0685539 6.0245309
536 1 12.171855 14.2309494 5.850721
973 1 12.0046711 16.0620098 7.9637136
564 1 -0.1637178 18.1360626 5.7112589
962 1 1.7173387 18.1655312 7.8135205
603 1 1.794984 20.4647312 5.934374
1001 1 -0.0937416 20.1880417 7.91949
1002 1 1.9769602 22.1531582 7.9155866
568 1 3.8144748 18.2193489 5.906612
608 1 3.9501732 22.4450913 5.9958744
1005 1 3.9421656 20.3514462 7.9808264
966 1 5.9788428 18.2359734 8.1466694
607 1 5.9030752 20.242754 5.9524628
1006 1 6.1124926 22.299448 7.9591618
572 1 8.0050125 18.2055283 6.1461902
612 1 7.9468862 22.0943432 5.9929882
1009 1 8.0730972 20.2498684 8.1631727
970 1 9.9846802 18.118948 8.0833406
611 1 10.0600824 20.1634502 6.0994444
1010 1 10.1154852 22.1492157 8.1082983
576 1 12.0115414 18.0289955 6.0383105
616 1 12.1566534 22.1907578 6.2069578
1013 1 12.0464163 20.1948719 8.0134668
643 1 1.976834 24.2915154 6.122817
644 1 0.018009 26.3698769 6.0032315
1041 1 -0.0640851 24.2769222 8.091795
1042 1 1.9835736 26.3778439 8.0984612
648 1 4.1038017 26.339756 5.9794526
1045 1 4.0616093 24.2900925 8.0144835
647 1 6.1201348 24.2843609 6.0703001
1046 1 6.2045598 26.3778038 7.8681102
652 1 8.203454 26.3514233 5.8789716
1049 1 8.3436899 24.3009853 7.8808738
651 1 10.2414112 24.2556648 5.8203573
1050 1 10.2229176 26.5492554 7.9000192
656 1 12.1773434 26.4132881 6.0503016
1053 1 12.0355234 24.2875729 8.0580978
683 1 2.0100634 28.3914528 5.9142948
684 1 -0.1609269 30.3584385 5.9236436
1082 1 1.9615872 30.2475929 8.2378426
688 1 4.1031923 30.2497883 5.9207574
1085 1 3.9862484 28.2755242 8.0489931
687 1 6.1110292 28.3782025 5.9873382
1086 1 6.1949263 30.4018116 7.9120102
692 1 7.9940786 30.510706 5.9520564
1089 1 8.1635389 28.5437603 8.1095181
691 1 10.0143948 28.5353871 6.1124926
1090 1 10.2073088 30.6363068 7.9087182
696 1 12.2095776 30.501236 6.0911527
1093 1 12.1952696 28.4789276 8.0512285
723 1 2.0763924 32.3417282 6.1132646
1121 1 -0.1178507 32.3811569 8.0581389
1122 1 1.9608392 34.4203339 8.0504971
728 1 3.8685406 34.3880158 5.9588038
1125 1 3.932309 32.266243 8.1248417
727 1 6.0050607 32.4452591 6.1001763
1126 1 6.0127835 34.4113083 8.0622845
732 1 8.1541891 34.6655617 5.961608
1129 1 8.1549625 32.5394783 7.9463578
731 1 10.1212978 32.6295548 5.9375854
1130 1 10.3145781 34.5450402 7.9503002
736 1 12.3016443 34.4415512 5.8486076
1133 1 12.2408352 32.6006127 8.1217938
805 1 3.9058226 40.5325775 8.0446434
763 1 1.888478 36.3447609 6.1127772
1161 1 -0.1021432 36.4188194 8.163579
1162 1 1.8586222 38.4389305 8.1482554
768 1 3.952986 38.5375862 6.0821695
1165 1 3.9144442 36.3540688 8.0090771
407 1 6.0290022 40.4423828 5.9602672
809 1 8.0986242 40.4094544 8.1054936
767 1 5.8743782 36.590149 5.9848996
1166 1 5.9453492 38.5662422 7.978713
772 1 8.0956163 38.4521446 6.0169706
1169 1 8.0349693 36.3843918 8.0563498
813 1 12.1529951 40.4666481 8.0874863
771 1 10.2573052 36.5093003 5.7235751
1170 1 10.1495886 38.4085274 8.0400105
776 1 12.184782 38.4230423 5.9779892
1173 1 12.1608 36.4720688 8.0887871
803 1 1.8467164 -0.1938675 10.1316223
1202 1 1.8882464 2.0070636 12.0908442
843 1 1.9704562 3.9511856 10.1492634
808 1 4.0010037 1.9394504 10.0504894
1205 1 3.7995813 -0.2093075 12.0978365
1245 1 4.0504723 3.9632618 12.0343447
807 1 6.0296521 -0.1658197 9.9982568
1206 1 5.9496574 1.9497018 12.0632849
847 1 6.0054269 3.8828242 10.0095577
812 1 8.0383434 1.8410178 9.9866314
1249 1 8.0435867 3.871089 11.9229698
811 1 10.1251993 -0.1831576 10.3105946
1210 1 10.0247593 1.9587052 12.0814962
851 1 10.0174026 4.0009222 9.8212357
816 1 11.9863796 1.9505228 9.9713478
1213 1 12.0738544 0.1126281 12.0697489
1253 1 12.0900316 4.0023856 11.9639836
844 1 -0.1523482 6.0534315 10.0876417
1242 1 1.9197442 5.8626308 12.1706371
883 1 1.9468076 8.0387907 10.0600824
1281 1 -0.1703885 7.9485932 12.1601896
848 1 3.8841774 5.9133592 10.0161819
1285 1 3.9481858 8.0508223 12.1312485
1246 1 5.938683 5.925635 12.0911293
887 1 5.9490486 7.9309112 10.0936575
852 1 8.1851225 6.0085969 10.0076876
1289 1 8.0259457 8.0277748 12.0649118
1250 1 10.0760965 6.031888 12.0703983
891 1 9.9839898 8.1058598 9.9773236
856 1 11.9145556 5.934537 10.0393114
1293 1 12.0007696 8.0162716 12.0399942
884 1 -0.1875451 10.0267105 10.1506052
1282 1 1.9928574 9.982689 12.1536045
923 1 1.7474628 12.0851946 10.1605625
1321 1 0.0779121 12.2059994 12.2119341
888 1 3.8660772 9.9452114 9.9850464
1325 1 3.733285 12.0672283 12.0965357
1286 1 5.8877512 10.0484161 12.1331186
927 1 5.7482887 12.1214523 10.194911
892 1 7.8802238 10.0789833 9.8852968
1329 1 7.937212 12.0946255 12.2083569
1290 1 10.0913811 10.1012993 12.1038923
931 1 9.9575282 12.1497841 10.1909275
896 1 11.9521552 10.1345892 10.0749998
1333 1 12.0070705 12.2424202 12.1525889
924 1 -0.1183739 14.2076178 9.8750936
1322 1 1.9328046 14.257371 12.1052742
963 1 1.8140723 16.1427765 9.9783392
1361 1 -0.0721593 16.3564205 12.1601896
928 1 3.8704712 14.0706358 10.056139
1365 1 4.0284815 16.2462654 11.9175634
1362 1 2.0157297 18.2006912 11.8489084
1326 1 5.9240904 14.1181526 12.0486116
967 1 5.9955898 16.2003326 9.9100914
932 1 7.9692012 14.1391268 10.0526438
1369 1 8.0268402 15.9852668 12.1486464
1330 1 9.9144012 14.0603113 12.0505629
971 1 10.1825132 16.0540009 10.0283365
936 1 12.1099491 14.0258417 9.8830614
1373 1 12.1175909 16.154644 12.0959663
964 1 -0.2963369 18.3685665 9.9727708
1003 1 1.8896608 20.2429581 10.027442
1402 1 1.9650178 22.436718 12.1286469
968 1 3.8755522 18.1959763 9.9729328
1008 1 4.0549436 22.3346119 9.9449682
1405 1 4.0579515 20.3342514 11.9353266
1366 1 6.093307 18.2634926 11.9716244
1007 1 6.0279861 20.2999859 10.052969
1406 1 6.1746841 22.3662739 11.9846726
972 1 8.1411419 18.1492729 10.142231
1012 1 8.2119093 22.3651772 10.1672297
1409 1 8.1034203 20.2271443 12.082552
1370 1 10.0738621 18.2269497 12.133647
1011 1 10.1992598 20.1301594 9.8820858
1410 1 10.0703659 22.2833939 12.1351099
976 1 12.0434494 17.951439 10.0265884
1016 1 12.1112089 22.2706719 10.1495476
1413 1 12.246851 20.2866116 12.0073547
1043 1 2.1596718 24.3079376 9.9250498
1044 1 -0.0310378 26.2867928 10.0470343
1442 1 1.9755658 26.3480492 12.0603991
1048 1 4.1627007 26.4060955 10.0105734
1445 1 4.1037207 24.3616333 12.133647
1047 1 6.306098 24.4124413 9.974803
1446 1 6.0944452 26.3879662 12.0973082
1052 1 8.2120714 26.3495941 9.9513092
1449 1 8.1841469 24.4486199 12.090642
1051 1 10.2116175 24.2457867 10.1109333
1450 1 10.0193129 26.4428387 12.2091703
1056 1 12.1476698 26.5154782 10.126338
1453 1 11.9910146 24.3886643 12.1797419
1083 1 2.0535567 28.2820301 10.2245836
1084 1 -0.0828546 30.1916218 10.0643101
1482 1 1.982342 30.4015675 12.073123
1088 1 4.1159148 30.2916145 10.15341
1485 1 3.9493482 28.4033222 12.2205114
1087 1 6.0776982 28.278616 10.1086159
1486 1 6.1260285 30.2807198 12.1264935
1092 1 8.2643452 30.3556347 10.043539
1489 1 8.1534987 28.1992302 11.99016
1091 1 10.1026001 28.433281 10.1264601
1490 1 10.1167851 30.3795776 12.1142578
1096 1 12.1339312 30.5020085 10.0247183
1493 1 12.0869026 28.5794506 12.0616598
1123 1 2.0232658 32.2378731 10.0473595
1124 1 -0.0928149 34.5034561 10.0746336
1521 1 -0.1597095 32.266449 12.1121845
1522 1 1.8374934 34.4055786 12.1397438
