ITEM: BOX BOUNDS pp pp pp
-9.9950030223304509e-02 4.0547821765665304e+01
-9.9950030223304509e-02 4.0547821765665304e+01
-9.9950030223304509e-02 4.0547821765665304e+01
ITEM: ATOMS id type xs ys zs
1 1 0.00174026 -0.00452224 0.0010791
2 1 0.0491126 0.0478652 -0.000945943
3 1 0.0520482 0.000958394 0.0508463
4 1 -0.0011972 0.0476482 0.0476452
401 1 -0.00042228 0.00250617 0.096428
402 1 0.0475037 0.0525711 0.0999311
41 1 0.000858197 0.096883 -0.000655806
43 1 0.0527058 0.102972 0.0473665
441 1 -0.00428111 0.100258 0.0984211
5 1 0.0983061 -0.00152807 -0.00104877
8 1 0.100299 0.0489126 0.0494059
405 1 0.0994169 -0.0013861 0.0999272
45 1 0.0994028 0.0955677 -0.00184636
445 1 0.101729 0.10195 0.0997221
6 1 0.153499 0.0478915 -0.00152169
7 1 0.148324 -0.000888367 0.0450968
406 1 0.146358 0.0518963 0.0987891
47 1 0.151761 0.0983704 0.0496431
9 1 0.197384 -0.00704658 -0.00103362
12 1 0.19848 0.0508387 0.0521543
409 1 0.198384 0.00268786 0.0980594
49 1 0.201668 0.0981447 0.0027837
449 1 0.199628 0.100625 0.100623
10 1 0.24852 0.0485061 0.00123386
11 1 0.249262 -0.00179441 0.0481859
410 1 0.245943 0.0533884 0.100968
51 1 0.251366 0.0987107 0.0496024
13 1 0.301616 0.00104901 0.0034166
16 1 0.297241 0.0520911 0.0481089
413 1 0.300638 0.00133941 0.098999
53 1 0.299009 0.103379 3.12198e-05
453 1 0.300175 0.101975 0.101673
14 1 0.349177 0.0528008 0.00184322
15 1 0.355529 0.00329418 0.0498263
414 1 0.348958 0.0459122 0.104671
55 1 0.3485 0.103705 0.0503387
17 1 0.401023 0.00192016 -0.00454666
20 1 0.402661 0.052428 0.0457402
417 1 0.404552 0.00455421 0.0984818
57 1 0.403772 0.102092 -0.0033824
457 1 0.398588 0.0991686 0.0992654
18 1 0.453556 0.0493328 -0.000715222
19 1 0.452246 0.00323442 0.0510742
418 1 0.452628 0.0532625 0.102572
59 1 0.447829 0.1035 0.0511763
21 1 0.49901 -0.000484111 0.000227979
22 1 0.548586 0.0509779 0.00195648
23 1 0.547899 0.000738484 0.0498367
24 1 0.498229 0.0528048 0.0510202
421 1 0.499676 0.00247021 0.106406
422 1 0.548929 0.0514032 0.0984402
61 1 0.495376 0.102984 0.00131084
63 1 0.54787 0.0998385 0.0489741
461 1 0.504317 0.100689 0.100552
25 1 0.601449 0.00190533 -0.00147213
26 1 0.649323 0.0543549 -0.00106395
27 1 0.649778 0.00342616 0.0491705
28 1 0.5994 0.05096 0.0477562
425 1 0.600618 0.00300237 0.100295
426 1 0.653088 0.0498845 0.102304
65 1 0.602476 0.101775 -0.00285661
67 1 0.649322 0.0976238 0.0517271
465 1 0.600453 0.0931353 0.0985628
29 1 0.699287 0.000377772 0.00297777
30 1 0.750406 0.0506231 -0.00178623
31 1 0.751779 -0.000204162 0.0525702
32 1 0.700296 0.0515829 0.052015
429 1 0.698921 0.00150707 0.10222
430 1 0.748555 0.0521732 0.103109
69 1 0.701973 0.098166 -0.00232797
71 1 0.752037 0.0993751 0.0538631
469 1 0.703373 0.103181 0.0975449
33 1 0.800734 -0.000220744 0.00123563
34 1 0.852222 0.0496533 0.000595433
35 1 0.847708 -0.0019528 0.0517288
36 1 0.799663 0.0473969 0.05113
433 1 0.800677 -0.00060299 0.100129
434 1 0.848227 0.0537338 0.100011
73 1 0.800159 0.0956168 0.000287317
75 1 0.847122 0.0974506 0.0471327
473 1 0.803369 0.10396 0.102092
37 1 0.896419 -0.0016263 0.00328172
38 1 0.944642 0.0457641 -0.000250652
39 1 0.945983 0.000490393 0.0521112
40 1 0.897392 0.0523077 0.0510922
437 1 0.89906 -0.00384374 0.101378
438 1 0.948483 0.0496171 0.0982217
77 1 0.899578 0.0984013 -0.00120454
79 1 0.951287 0.09717 0.0486806
477 1 0.899475 0.0983633 0.0988537
42 1 0.048303 0.151033 0.00245266
44 1 -0.000420105 0.148257 0.0544297
442 1 0.0521722 0.151892 0.100122
81 1 0.00133254 0.198268 0.00115408
83 1 0.0467937 0.197065 0.0480906
481 1 0.000543242 0.204009 0.0979564
48 1 0.104979 0.148239 0.0451492
85 1 0.100057 0.196296 -0.00147367
485 1 0.100198 0.198349 0.101046
46 1 0.148381 0.146998 -0.00348427
446 1 0.150401 0.148789 0.0964989
