27.7265
27.1228
25.4102
22.6917
19.1265
14.9154
10.2869
5.48198
0.738268
-3.72307
-7.70782
-11.0575
-13.6588
-15.4494
-16.4184
-16.6031
-16.0821
-14.9672
-13.394
-11.5098
-9.46151
-7.38728
-5.40906
-3.62666
-2.11299
-0.911521
-0.0368101
0.524253
0.808734
0.873052
0.787157
0.627572
0.469626
0.379604
0.408531
0.588558
0.930618
1.42509
2.04355
2.74196
3.46482
4.14979
4.73315
5.15534
5.36684
5.33302
5.03786
4.48581
3.70058
2.72254
1.60464
0.408729
-0.79757
-1.94548
-2.9703
-3.81542
-4.43608
-4.80297
-4.90428
-4.74575
-4.34952
-3.75069
-2.99473
-2.1352
-1.23053
-0.340314
0.479093
1.17908
1.72182
2.08219
2.24913
2.22586
2.02844
1.68494
1.23307
0.716412
0.181926
-0.32375
-0.759125
-1.09056
-1.29491
-1.36107
-1.29011
-1.09392
-0.792871
-0.414322
0.00986374
0.445691
0.859665
1.22185
1.50721
1.69671
1.7792
1.75177
1.61861
1.39053
1.08479
0.724343
0.335871
-0.0536306
-0.419056
-0.738043
-0.99144
-1.16471
-1.24896
-1.24255
-1.1518
-0.989483
-0.772486
-0.520285
-0.253297
0.00729788
0.240404
0.426733
0.551115
0.604286
0.583925
0.494939
0.348162
0.158434
-0.0570791
-0.280476
-0.494192
-0.681511
-0.827764
-0.921521
-0.955022
-0.92439
-0.830807
-0.679782
-0.480774
-0.246153
0.0109492
0.276546
0.536416
0.776726
0.984341
1.14781
1.258
1.30915
1.29844
1.22616
1.09551
0.91297
0.688066
0.432117
0.158127
-0.119877
-0.388434
-0.635448
-0.850564
-1.02579
-1.15603
-1.23872
-1.273
-1.26016
-1.20362
-1.10736
-0.974652
-0.808335
-0.61214
-0.391388
-0.153161
0.0939939
0.339775
0.572027
0.778951
0.950061
1.07649
1.15201
1.17279
1.13778
1.04963
0.91395
0.738268
0.5326
0.309128
0.081401
-0.136547
-0.331009
-0.490776
-0.608803
-0.682187
-0.710883
-0.6966
-0.643022
-0.555745
-0.442438
-0.313065
-0.179851
-0.0555186
0.047778
0.119929
0.154546
0.149139
0.10459
0.0263591
-0.0752451
-0.186681
-0.292857
-0.378707
-0.431144
-0.44163
-0.407288
-0.330089
-0.216612
-0.0767986
0.0779106
0.235509
0.384769
0.515348
0.618475
0.687162
0.716484
0.704202
0.651922
0.56487
0.450818
0.318543
0.176821
0.0341073
-0.101785
-0.223684
-0.32519
-0.400595
-0.444305
-0.450949
-0.416545
-0.339797
-0.223189
-0.0731051
0.100822
0.287118
0.473367
0.646958
0.79585
0.909487
0.980107
1.00394
